transaction_id,order_ref,product_code,product_name,supplier_code,supplier_name,distributor_code,distributor_name,pharmacy_code,pharmacy_name,order_date,lead_time,delivery_date,quantity_ordered,quantity_delivered,unit_cost,transport_cost,total_cost,status,batch_no,expiry_date,storage_temp,postcode,notes
T100828,OR-11495,PN010,Co-codamol 30/500 Tablet,S004,HealQuick,D002,North West Depot,PH004,Community Health Pharmacy,31-Jul-2024,14,08/14/2024,10,10.0,58.24,211.64,804.04,In Transit,,N/A,2 to 8°C,,short shipment
T100665,OR-30811,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D005,East England Depot,PH002,Royal Infirmary Pharmacy,2025/01/28,5,02 February 2025,0,0.0,4.65,153.27,153.27,Cancelled,B1887,23/04/2027,18C,LS1 1UR,urgent
T100238,OR-64141,PN002,Paracetamol 500mg Tablet,S001,NHS Supply Chain,D002,North West Depot,PH005,County General Pharmacy,2025-01-10,5,,0,0.0,28.76,144.65,TBD,In Transit,B7993,Nov 04 2025,ambient,M1 2AB,urgent
T101398,OR-96527,PN005,Salbutamol Inhaler,S004,HealQuick,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,2024/09/11,3,09/14/2024,0,0.0,74.67,233.68,233.68,Delivered,B7794,04/04/2025,18C,,temperature sensitive
T100307,OR-18899,PN005,Salbutamol  Inhaler,S001,NHS Supply Chain,D002,North West Depot,PH008,Lakeside Pharmacy,10/02/2024,7,2024-10-10,250,82.0,24.83,249.54,6467.04,Cancelled,B6351,05/05/2025,Refrigerated,SE1 9RT,call before delivery
T100427,OR-51312,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH007,Southcare Pharmacy,05-Feb-2024,14,2024-02-19,20,20.0,30.39,263.34,871.14,Cancelled,B8224,12/07/2026,2 to 8°C,SE1 9RT,temperature sensitive
T101514,OR-90487,PN010,Co-codamol 30/500 Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH007,Southcare Pharmacy,21/02/2025,4,,250,,71.21,144.12,17946.62,Returned,B8303,2026-10-29,2-8C,Unknown,temperature sensitive
T101320,OR-77507,PN002,Paracetamol 500mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH004,Community Health Pharmacy,2023-10-02,14,16 October 2023,50,50.0,46.69,87.0,2421.5,Cancelled,B9859,Mar 08 2025,2 to 8°C,SE1 9RT,urgent
T100303,OR-70508,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D003,Scotland Regional Hub,PH005,County General Pharmacy,11/02/2025,2,13/02/2025,250,250.0,68.77,203.46,17395.96,Cancelled,B8871,13/06/2026,Refrigerated,B1 1AA,call before delivery
T100422,OR-58622,PN005,Salbutamol Inhal3r,S004,HealQuick,D003,Scotland Regional Hub,PH005,County General Pharmacy,07/11/2024,4,2024-07-16,50,40.0,2.96,209.71,457.71,Partial,B7989,2026-04-27,18C,M1 2AB,urgent
T100365,OR-73932,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D005,East England Depot,PH002,Royal Infirmary Pharmacy,12/15/2023,2,17/12/2023,250,250.0,13.3,208.38,3533.38,Cancelled,B9265,2025-07-17,18C,M1 2AB,short shipment
T101178,OR-52945,PN009,Metformin 500mg Tablet,S004,HealQuick,D005,East England Depot,PH004,Community Health Pharmacy,2025/05/14,5,,100,100.0,14.26,64.67,1490.67,Returned,B2513,2026-09-14,ambient,M1 2AB,call before delivery
T100176,OR-10881,PN005,Salbutamol Inhaler,S005,GlobalMeds,D001,Central Hub London,PH004,Community Health Pharmacy,2024/06/03,5,08/06/2024,250,250.0,43.59,125.61,11023.11,Delivered,B1060,Nov 09 2026,Room Temp,,call before delivery
T100571,OR-41135,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D003,Scotland Regional Hub,PH006,Northside Pharmacy,03-Feb-2023,14,02/17/2023,250,250.0,16.54,159.3,4294.3,Cancelled,B2481,2025-05-28,ambient,B1 1AA,call before delivery
T100872,OR-55210,PN006,Warfarin 2mg Tablet,S001,NHS Supply Chain,D005,East England Depot,PH007,Southcare Pharmacy,2024/05/13,4,05/17/2024,200,200.0,57.33,90.1,11556.1,Returned,B4749,2026-03-15,Room Temp,,short shipment
T100823,OR-69608,PN001,Amoxicillin 500mg Capsule,S002,MediSupply Ltd,D005,East England Depot,PH002,Royal Infirmary Pharmacy,08-Mar-2024,2,03/11/2024,10,10.0,43.01,140.01,670.11,Cancelled,B4706,2024-09-08,Room Temp,LS1 1UR,urgent
T101467,OR-73706,PN007,Omeprazole 20mg Capsule,S004,HealQuick,D001,Central Hub London,PH004,Community Health Pharmacy,2024-01-10,10,21/01/2024,250,250.0,14.47,34.3,3651.8,Cancelled,B8129,07/11/2025,18C,M1 2AB,short shipment
T100291,OR-18580,PN010,Co-codamol 30/500 Tablet,S002,MediSupply Ltd,D005,East England Depot,PH004,Community Health Pharmacy,2023-12-20,3,2023-12-25,250,250.0,70.58,87.43,17732.43,Returned,B2633,Feb 24 2026,ambient,,temperature sensitive
T101180,OR-59269,PN009,Metformin 500mg Tablet,S003,UKPharma Dist,D003,Scotland Regional Hub,PH006,Northside Pharmacy,26/03/2024,4,03/30/2024,50,,£72.91,2.28,TBD,Cancelled,B8816,2025-03-02,Refrigerated,LS1 1UR,temperature sensitive
T100453,OR-94631,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist,D004,Wales Depot,PH010,University Hospital Pharmacy,08-May-2025,3,05/11/2025,500,500.0,11.26,139.68,5769.68,Partial,B7386,2027-06-15,Room Temp,LS1 1UR,urgent
T101598,OR-97398,PN008,Flu Vaccine,S002,MediSupply Ltd,D005,East England Depot,PH009,Midtown Pharmacy,2025/02/20,n/a,TBD,300,238.0,48.3,266.84,14756.84,Cancelled,B7640,2026-12-20,2 to 8°C,N/A,short shipment
T101466,OR-30949,PN007,Omeprazole 20mg Capsule,S005,GlobalMeds,D004,Wales Depot,PH005,County General Pharmacy,08/20/2024,4,2024-08-24,100,100.0,22.91,260.1,2551.1,Delivered,B2070,Nov 14 2026,Cold Chain,B1 1AA,
T100372,OR-76311,PN002,Paracetamol 500mg Tablet,S005,GlobalMeds,D002,North West Depot,PH008,Lakeside Pharmacy,13/03/2023,3,2023-03-18,150,150.0,£10.23,202.57,TBD,Cancelled,B1889,N/A,2-8C,Unknown,call before delivery
T100827,OR-14451,PN007,Omeprazole 20mg Capsule,S001,NHS Supply Chain,D004,Wales Depot,PH006,Northside Pharmacy,2023/05/21,3,05/26/2023,100,100.0,71.8,79.06,7259.06,Cancelled,B6240,2025-01-09,18C,Unknown,call before delivery
T100122,OR-92505,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist ,D002,North West Depot,PH006,Northside Pharmacy,25/07/2023,7,2023-08-01,0,0.0,41.43,241.2,241.2,Cancelled,B6549,12/03/2024,18C,LS1 1UR,urgent
T100824,OR-64143,PN010,Co-codamol 30/500 Tablet,S003,UKPHARMA DIST,D003,Scotland Regional Hub,PH001,St Thomas Hospital Pharmacy,2025-05-08,10,18/05/2025,20,20.0,56.24,68.78,1193.58,Delivered,3478,Jul 10 2026,2-8C,LS1 1UR,call before delivery
T100826,OR-71185,PN004,Atorvastatin 20mg Tablet,S003,UKPharma Dist,D004,Wales Depot,PH006,Northside Pharmacy,02/29/2024,7,07 March 2024,250,250.0,58.08,256.29,14776.29,Delivered,B3621,2026-05-02,Refrigerated,B1 1AA,
T100350,OR-61736,PN004,Atorvastatin 20mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,04/26/2024,14,05/10/2024,50,50.0,25.2,249.53,1509.53,Delivered,B1942,2025-08-17,Room Temp,M1 2AB,short shipment
T101294,OR-71476,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain ,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,2024.09.03,10,2024-09-13,10,10.0,£11.25,182.08,TBD,Partial,B7943,2025-12-27,Refrigerated,LS1 1UR,short shipment
T100204,OR-89261,PN007,Omeprazole  20mg  Capsule,S004,HealQuick,D002,North West Depot,PH004,Community Health Pharmacy,12/11/2023,7,18/12/2023,200,139.0,24.46,181.96,5073.96,Partial,B5986,N/A,Refrigerated,B1 1AA,handle with care
T100135,OR-82450,PN006,Warfarin 2mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH004,Community Health Pharmacy,01/25/2025,5,01 February 2025,50,50.0,54.13,60.66,2767.16,Delivered,B2820,05/11/2026,Room Temp,Unknown,short shipment
T101144,OR-82625,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH008,Lakeside Pharmacy,2025/01/08,5,13/01/2025,200,200.0,£18.15,,3630.0,Cancelled,B8802,Mar 25 2027,Cold Chain,B1 1AA,handle with care
T101065,OR-99989,PN008,Flu Vaccine,S002,MediSupply Ltd,D004,Wales Depot,PH008,Lakeside Pharmacy,08/12/2024,4,2024-12-12,100,100.0,30.56,224.66,3280.66,Returned,3521,2025-10-14,2-8C,Unknown,temperature sensitive
T101439,OR-88386,PN005,Salbutamol Inhaler,S001,NHS Supply Chain,D002,North West Depot,PH007,Southcare Pharmacy,02-Jul-2023,2,06/07/2023,50,50.0,16.4,276.28,TBD,In Transit,B8036,Oct 05 2024,Refrigerated,M1 2AB,
T101259,OR-18950,PN005,Salbutamol Inhaler,S005,GlobalMeds,D001,Central Hub London,PH003,City Clinic Pharmacy,10/26/2023,5,2023-11-02,10,10.0,16.6,63.94,229.94,Returned,B5224,2025-02-27,18C,LS1 1UR,
T101208,OR-69974,PN010,Co-codamol 30/500 Tablet,S005,GlobalMeds,D004,Wales Depot,PH006,Northside Pharmacy,09/27/2024,2,29/09/2024,10,6.0,17.21,252.85,424.95,Returned,B7202,06/06/2025,Cold Chain,Unknown,short shipment
T100589,OR-77128,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D002,North West Depot,PH005,County General Pharmacy,2023/07/02,5,07/07/2023,0,0.0,18.43,147.15,147.15,Cancelled,B2168,09/09/2024,Refrigerated,,
T101015,OR-21885,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,2023.03.24,2,2023-03-28,100,100.0,45.47,67.01,4614.01,Partial,B4366,29/07/2024,18C,Unknown,temperature sensitive
T100842,OR-32120,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D005,East England Depot,PH003,City Clinic Pharmacy,2023-06-10,3,06/13/2023,300,300.0,33.32,291.66,10287.66,In Transit,B1745,2024-02-03,18C,,short shipment
T100564,OR-16526,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH002,Royal Infirmary Pharmacy,03/02/2025,14,2025-03-16,150,150.0,6.48,,972.0,Cancelled,B1071,Mar 05 2026,18C,Unknown,temperature sensitive
T100010,OR-54020,PN002,Paracetamol 500mg Tablet,S004,HealQuick,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,03/08/2025,14,2025-03-22,250,250.0,66.91,151.43,16878.93,In Transit,B8777,15/05/2026,2 to 8°C,LS1 1UR,
T101553,OR-50251,PN008,Flu Vaccine,S003,UKPharma Dist,D001,Central Hub London,PH008,Lakeside Pharmacy,06/20/2023,14,05/07/2023,10,10.0,69.64,203.87,900.27,Cancelled,B5785,2025-08-12,2 to 8°C,LS1 1UR,urgent
T100277,OR-85799,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds,D002,North West Depot,PH005,County General Pharmacy,2023.07.05,7,2023-07-12,150,150.0,74.33,,11149.5,Partial,7145,01/08/2024,Cold Chain,B1 1AA,
T100286,OR-67379,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D003,Scotland Regional Hub,PH004,Community Health Pharmacy,10/11/2023,4,2023-10-16,300,300.0,13.32,105.54,4101.54,In Transit,B6010,09/07/2024,Refrigerated,B1 1AA,call before delivery
T100622,OR-44721,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D002,North West Depot,PH001,St Thomas Hospital Pharmacy,17/03/2025,7,26 March 2025,0,0.0,19.76,119.65,119.65,Cancelled,B7419,2026-02-03,Room Temp,B1 1AA,
T100850,OR-25777,PN006,Warfarin 2mg Tablet,S002,MediSupply Ltd,D005,East England Depot,PH008,Lakeside Pharmacy,2024/08/12,14,28/08/2024,150,150.0,62.77,282.01,9697.51,Partial,B1980,Jan 04 2026,18C,M1 2AB,temperature sensitive
T100125,OR-94985,PN006,Warfarin 2mg Tablet,S004,HealQuick,D001,Central Hub London,PH010,University Hospital Pharmacy,2023/01/09,5,01/14/2023,0,0.0,64.99,118.28,118.28,Partial,B4460,Nov 05 2024,Cold Chain,M1 2AB,call before delivery
T100318,OR-39454,PN001,Amoxicillin 500mg Capsule,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH004,Community Health Pharmacy,05/31/2025,3,03/06/2025,300,300.0,11.33,296.96,3695.96,Partial,B6926,22/08/2026,2-8C,ls1 1ur,handle with care
T101214,OR-77691,PN008,Flu Vaccine,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH003,City Clinic Pharmacy,08-Oct-2023,5,2023-10-14,100,100.0,21.16,62.6,2178.6,Partial,B4349,2025-07-15,ambient,Unknown,handle with care
T100555,OR-36528,PN003,Insulin Glargine 100IU/ml,S003,UKPharma Dist,D005,East England Depot,PH004,Community Health Pharmacy,19/01/2024,10,01/31/2024,150,150.0,44.7,47.77,6752.77,Partial,B8896,30/08/2024,Refrigerated,LS1 1UR,"urgent
please confirm"
T100968,OR-53991,PN006,Warfarin 2mg Tablet,S001,NHS Supply Chain ,D001,Central Hub London,PH007,Southcare Pharmacy,2025/01/06,5,12/01/2025,500,500.0,45.96,78.32,23058.32,Cancelled,B5868,06/12/2025,2-8C,SE1 9RT,
T100740,OR-83748,PN010,Co-codamol 30/500 Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH005,County General Pharmacy,20-Mar-2024,4,2024-03-24,300,300.0,10.73,172.33,3391.33,Delivered,B7698,28/12/2024,2 to 8°C,SE1 9RT,urgent
T101319,OR-37793,PN008,Flu Vaccine,S005,GlobalMeds,D004,Wales Depot,PH003,City Clinic Pharmacy,03-Jul-2024,5,2024-07-08,20,20.0,40.34,263.59,1070.39,Delivered,B1906,21/02/2026,ambient,B1 1AA,call before delivery
T100744,OR-41210-DUP,PN002,Paracetamol 500mg Tablet,S001,NHS Supply Chain,D002,North West Depot,PH003,City Clinic Pharmacy,2025-05-31,3,05/06/2025,150,150.0,£11.13,20.65,1690.15,Cancelled,B9919,Oct 16 2026,Room Temp,LS1 1UR,urgent
T101504,OR-66081,PN010,Co-codamol 30/500 Tablet,S004,HealQuick,D002,North West Depot,PH006,Northside Pharmacy,2024/09/02,10,09/12/2024,50,50.0,24.05,212.12,1414.62,Returned,B3212,02/08/2025,Cold Chain,M1 2AB,short shipment
T100153,OR-13584,PN004,Atorvastatin 20mg Tablet,S003,UKPharma Dist,D005,East England Depot,PH004,Community Health Pharmacy,05/28/2025,5,2025-06-03,20,20.0,£30.77,259.93,875.33,Partial,B6451,Mar 06 2026,ambient,M1 2AB,short shipment
T100804,OR-42303,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D005,East England Depot,PH010,University Hospital Pharmacy,2023.02.10,4,02/14/2023,100,32.0,29.77,257.34,3234.34,Returned,B4198,08/11/2023,2 to 8°C,N/A,call before delivery
T100507,OR-41705,PN006,Warfarin 2mg Tablet,S001,NHS Supply Chain,D005,East England Depot,PH009,Midtown Pharmacy,02/12/2024,4,16/02/2024,300,300.0,47.23,286.45,14455.45,In Transit,B8835,2024-11-08,,,
T101137,OR-47596,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,2023-07-02,7,07/09/2023,0,0.0,9.96,127.17,127.17,Cancelled,B9286,2024-10-21,18C,B1 1AA,call before delivery
T100190,OR-73595,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D004,Wales Depot,PH005,County General Pharmacy,07/01/2023,2,01/11/2023,200,200.0,14.06,244.31,3030.81,In Transit,B7697,Apr 05 2025,Room Temp,SE1 9RT,handle with care
T101317,OR-60275,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D002,North West Depot,PH002,Royal Infirmary Pharmacy,07-Mar-2023,4,03/13/2023,100,100.0,64.91,34.74,6525.74,In Transit,B8761,2025-08-20,Cold Chain,B1 1AA,call before delivery
T100574,OR-17878,PN010,Co-codamol  30/500  Tablet,S003,UKPharma Dist,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,02/14/2024,2,17 February 2024,50,50.0,47.09,72.03,2426.53,Delivered,,Apr 18 2025,Room Temp,se1 9rt,
T100404,OR-38548,PN001,Amoxicillin 500mg Capsule,S003,UKPharma Dist,D005,East England Depot,PH002,Royal Infirmary Pharmacy,15-Aug-2023,7,2023-08-23,500,272.0,36.77,5.77,18390.77,Returned,,23/08/2025,Cold Chain,,short shipment
T100095,OR-72539,PN003,Insulin Glargine 100IU/ml,S005,GlobalMeds,D002,North West Depot,PH002,Royal Infirmary Pharmacy,17/01/2023,7,01/24/2023,300,300.0,45.46,232.46,13870.46,Cancelled,B9680,20/11/2024,ambient,,short shipment
T100658,OR-87908,PN002,Paracetamol 500mg Tablet,S003,UKPharma Dist,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,18-Jun-2025,3,06/21/2025,200,200.0,£51.22,201.49,10445.49,Returned,4723,2027-05-06,18C,B1 1AA,call before delivery
T100625,OR-80111,PN001,Amoxicillin 500mg Capsule,S003,UKPharma Dist,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,2024/05/25,14,2024-06-09,1400,1400.0,51.2,247.57,71927.57,Delivered,B6597,2026-05-30,,M1 2AB,urgent
T100151,OR-21836,PN005,Salbutamol Inhaler,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH005,County General Pharmacy,23/10/2024,7,2024-10-30,100,100.0,3.26,77.52,403.52,In Transit,B1691,2026-08-31,2 to 8°C,M1 2AB,temperature sensitive
T100412,OR-53361,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds,D002,North West Depot,PH004,Community Health Pharmacy,27-Jul-2024,3,2024-07-31,0,0.0,£71.23,206.86,206.86,Cancelled,B9667,Feb 20 2025,ambient,LS1 1UR,call before delivery
T100981,OR-99848,PN008,Flu Vaccine,S005,GlobalMeds,D004,Wales Depot,PH006,Northside Pharmacy,2023.11.23,5,2023-11-30,300,300.0,£46.87,202.87,14263.87,In Transit,B1701,08/07/2025,ambient,M1 2AB,urgent
T100469,OR-19777,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D002,North West Depot,PH002,Royal Infirmary Pharmacy,2023-11-26,14,2023-12-10,0,0.0,48.83,46.96,46.96,Delivered,B4639,15/03/2025,Refrigerated,se1 9rt,call before delivery
T101518,OR-97764,PN008,Flu  Vaccine,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH002,Royal Infirmary Pharmacy,2024-03-21,2,2024-03-23,300,114.0,53.73,75.36,16194.36,In Transit,B9181,Jun 17 2026,2-8C,M1 2AB,call before delivery
T100729,OR-88396,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D002,North West Depot,PH007,Southcare Pharmacy,02-Apr-2025,2,04/05/2025,100,100.0,67.62,7.19,6769.19,Delivered,B7090,Sep 14 2026,Refrigerated,SE1 9RT,call before delivery
T101039,OR-65993,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D005,East England Depot,PH001,St Thomas Hospital Pharmacy,08-Jun-2024,3,2024-06-12,50,23.0,44.73,238.85,2475.35,Partial,B2284,17/05/2025,Cold Chain,SE1 9RT,temperature sensitive
T100439,OR-34897,PN004,Atorvastatin 20mg Tablet,S003,UKPharma Dist,D005,East England Depot,PH009,Midtown Pharmacy,04/20/2023,7,28 April 2023,300,300.0,62.76,41.86,18869.86,Cancelled,2002,Apr 26 2025,2 to 8°C,Unknown,short shipment
T100698,OR-81200,PN006,Warfarin 2mg Tablet,S004,HealQuick,D001,Central Hub London,PH001,St Thomas Hospital Pharmacy,07-Jan-2025,3,2025-01-12,250,250.0,70.8,283.94,17983.94,In Transit,B3895,2027-02-19,Room Temp,,call before delivery
T100173,OR-20722,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH003,City Clinic Pharmacy,2023/09/23,7,09/30/2023,500,500.0,48.25,281.63,24406.63,Cancelled,B9491,2025-03-26,18C,M1 2AB,"handle with care
please confirm"
T100385,OR-71609,PN004,Atorvastatin 20mg Tablet,S002,MediSupply Ltd,D005,East England Depot,PH003,City Clinic Pharmacy,20/04/2025,2,24/04/2025,50,24.0,£62.34,49.67,TBD,Cancelled,B5295,Jan 24 2026,2-8C,N/A,short shipment
T100567,OR-70749,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,17/11/2023,14,2023-12-02,500,500.0,60.41,194.65,30399.65,Partial,B6524,Jun 16 2024,2 to 8°C,SE1 9RT,short shipment
T101372,OR-63420,PN009,Metformin 500mg Tablet,S003,UKPharma Dist,D001,Central Hub London,PH005,County General Pharmacy,2025/04/22,10,03/05/2025,300,300.0,41.07,299.78,12620.78,Cancelled,B5896,2027-01-11,Room Temp,Unknown,—
T100843,OR-26417,PN003,Insulin Glargine 100IU/ml,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH005,County General Pharmacy,18/02/2023,5,02/24/2023,1920,1920.0,48.22,123.44,92705.84,Delivered,B1333,14/10/2023,18C,LS1 1UR,
T101318,OR-63760,PN005,Salbutamol Inhaler,S003,UKPharma Dist ,D004,Wales Depot,PH006,Northside Pharmacy,2023-09-27,14,10/11/2023,150,150.0,43.61,13.45,6554.95,In Transit,B8612,Feb 06 2026,2-8C,N/A,urgent
T100967,OR-18444,PN007,Omeprazole 20mg Capsule,S005,GlobalMeds,D002,North West Depot,PH010,University Hospital Pharmacy,11/21/2024,7,,0,0.0,66.79,202.09,202.09,Cancelled,,Mar 14 2026,18C,LS1 1UR,temperature sensitive
T100686,OR-24168,PN008,Flu Vaccine,S002,MediSupply Ltd,D002,North West Depot,PH008,Lakeside Pharmacy,2024/10/19,2,10/21/2024,0,0.0,£57.98,119.68,TBD,Returned,B7596,May 28 2026,Room Temp,B1 1AA,call before delivery
T100716,OR-90643,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D001,Central Hub London,PH008,Lakeside Pharmacy,11-May-2025,2,13 May 2025,0,0.0,44.52,91.77,91.77,In Transit,B8845,12/03/2026,Room Temp,B1 1AA,temperature sensitive
T101170,OR-73759,PN007,Omeprazole 20mg Capsule,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH005,County General Pharmacy,2024/04/16,n/a,unknown,50,50.0,43.05,202.73,2355.23,Partial,B7773,2025-04-02,18C,LS1 1UR,handle with care
T101210,OR-98120,PN008,Flu Vaccine,S003,UKPharma Dist,D003,Scotland Regional Hub,PH003,City Clinic Pharmacy,03/25/2023,3,03/28/2023,300,300.0,73.74,282.73,22404.73,Cancelled,B9190,May 01 2024,Refrigerated,,short shipment
T101494,OR-98919,PN003,Insulin Glargine 100IU/ml,S005,GlobalMeds,D001,Central Hub London,PH007,Southcare Pharmacy,04/21/2025,2,2025-04-23,20,20.0,68.6,200.53,1572.53,Returned,B6428,21/05/2027,2-8C,Unknown,temperature sensitive
T100846,OR-54091,PN010,Co-codamol 30/500 Tablet,S003,UKPharma Dist,D004,Wales Depot,PH001,St Thomas Hospital Pharmacy,2024/06/18,3,23/06/2024,0,0.0,54.13,218.25,218.25,Partial,B1605,2026-08-09,Refrigerated,LS1 1UR,handle with care
T100741,OR-76034,PN008,Flu Vaccine,S002,MediSupply Ltd,D001,Central Hub London,PH005,County General Pharmacy,12/05/2023,-1,11/05/2023,150,150.0,67.56,88.64,10222.64,Returned,B6468,N/A,Room Temp,Unknown,handle with care
T100289,OR-56969,PN010,Co-codamol 30/500 Tablet,S005,GlobalMeds,D002,North West Depot,PH001,St Thomas Hospital Pharmacy,07/27/2024,2,29/07/2024,100,100.0,37.07,295.86,4002.86,Returned,B5991,Aug 29 2026,Cold Chain,Unknown,
T101153,OR-72478,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D002,North West Depot,PH005,County General Pharmacy,11/11/2023,7,11/18/2023,10,10.0,30.85,156.67,465.17,Cancelled,B2968,Mar 26 2025,Cold Chain,Unknown,
T101519,OR-26652,PN009,Metformin 500mg Tablet,S003,UKPharma Dist,D002,North West Depot,PH010,University Hospital Pharmacy,2025-01-27,5,02/02/2025,0,0.0,40.88,43.45,43.45,Returned,B8636,2026-05-11,2-8C,M1 2AB,
T100087,OR-88234,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,2023-02-25,3,03/02/2023,150,150.0,72.34,204.8,11055.8,Returned,B1665,2025-03-15,Refrigerated,SE1 9RT,urgent
T100041,OR-99226,PN007,Omeprazole 20mg Capsule,S001,NHS Supply Chain,D005,East England Depot,PH010,University Hospital Pharmacy,2023-08-22,3,08/27/2023,500,,23.87,123.11,12058.11,Delivered,B9498,15/01/2025,Refrigerated,B1 1AA,short shipment
T101544,OR-25266,PN010,Co-codamol 30/500 Tablet,S005,GlobalMeds,D001,Central Hub London,PH003,City Clinic Pharmacy,2024-05-07,14,21/05/2024,300,300.0,42.37,250.27,12961.27,Partial,B1477,09/04/2025,2-8C,LS1 1UR,handle with care
T100126,OR-97650,PN007,Omeprazole 20mg Capsule,S004,HealQuick,D005,East England Depot,PH007,Southcare Pharmacy,30/09/2024,5,06/10/2024,500,500.0,69.53,11.36,34776.36,Returned,B2311,19/09/2026,Cold Chain,Unknown,temperature sensitive
T101066,OR-14349,PN005,Salbutamol Inhaler,S004,HealQuick,D003,Scotland Regional Hub,PH001,St Thomas Hospital Pharmacy,2023/02/26,3,03/02/2023,20,20.0,30.07,34.05,635.45,Returned,B5465,01/01/2024,Refrigerated,SE1 9RT,
