"transaction_id";"order_ref";"product_code";"product_name";"supplier_code";"supplier_name";"distributor_code";"distributor_name";"pharmacy_code";"pharmacy_name";"order_date";"lead_time";"delivery_date";"quantity_ordered";"quantity_delivered";"unit_cost";"transport_cost";"total_cost";"status";"batch_no";"expiry_date";"storage_temp";"postcode";"notes"
"T100485";"OR-77596";"PN007";"Omeprazole 20mg Capsule";"S001";"NHS Supply Chain";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2024-09-26";3;"2024-09-29";100;100;26.23;150.29;2773.29;"Returned";"B1176";"2026-01-19";"ambient";"B1 1AA";"Handle with care"
"T100486";"OR-60816";"PN005";"Salbutamol Inhaler";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH006";"Northside Pharmacy";"2024-05-08";5;"2024-05-13";50;29;48.74;66.64;2503.64;"Cancelled";"B8488";"2025-11-23";"Refrigerated";"M1 2AB";"Temperature Sensitive"
"T100489";"OR-10796";"PN010";"Co-codamol 30/500 Tablet";"S001";"NHS Supply Chain";"D004";"Wales Depot";"PH002";"Royal Infirmary Pharmacy";"2024-12-07";5;"2024-07-17";20;8;60.81;152.69;1368.89;"Returned";"B3617";"2026-08-06";"ambient";"B1 1AA";"Unknown_notes"
"T100490";"OR-42159";"PN005";"Salbutamol Inhaler";"S002";"MediSupply Ltd ";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2024-12-04";2;"2024-07-12";0;0;34.0;19.05;19.05;"In Transit";"Unknown_batch";"2026-02-21";"Room Temp";"M1 2AB";"Call before delivery"
"T100491";"OR-68493";"PN003";"Insulin Glargine 100IU/ml";"S001";"NHS Supply Chain";"D004";"Wales Depot";"PH008";"Lakeside Pharmacy";"2024-05-29";5;"2024-06-03";300;158;63.89;216.81;19383.81;"Returned";"Unknown_batch";"2024-11-26";"Refrigerated";"LS1 1UR";"Please confirm"
"T100492";"OR-27494";"PN004";"Atorvastatin 20mg Tablet";"S001";"NHS Supply Chain";"D005";"East England Depot";"PH003";"City Clinic Pharmacy";"2024-07-09";10;"2024-09-18";1603;1603;72.46;194.05;116347.43;"Partial";"B7930";"2027-02-05";"Cold Chain";"B1 1AA";"Please confirm"
"T100494";"OR-89209";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH001";"St Thomas Hospital Pharmacy";"2023-12-27";14;"2024-01-10";100;100;20.76;44.06;2120.06;"Partial";"B5075";"2025-04-03";"Cold Chain";"B1 1AA";"Unknown_notes"
"T100495";"OR-74937";"PN009";"Metformin 500mg Tablet";"S005";"GlobalMeds";"D002";"North West Depot";"PH003";"City Clinic Pharmacy";"2025-02-05";3;"2025-08-02";0;0;42.91;103.43;103.43;"Returned";"B3528";"2027-04-13";"Refrigerated";"M1 2AB";"Temperature Sensitive"
"T100497";"OR-90699";"PN009";"Metformin 500mg Tablet";"S004";"HealQuick";"D004";"Wales Depot";"PH005";"County General Pharmacy";"2023-06-13";2;"2023-06-15";150;150;32.39;282.98;5141.48;"In Transit";"B9932";"2024-01-13";"Cold Chain";"SE1 9RT";"Call before delivery"
"T100498";"OR-15284";"PN002";"Paracetamol 500mg Tablet";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH001";"St Thomas Hospital Pharmacy";"2023-11-14";4;"2023-11-18";250;149;37.44;297.17;9657.17;"Delivered";"B3938";"2024-10-09";"ambient";"Unknown_post";"Short Shipment"
"T100499";"OR-89300";"PN003";"Insulin Glargine 100IU/ml";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2024-03-17";7;"2024-03-24";0;0;45.82;293.24;293.24;"Cancelled";"Unknown_batch";"2026-08-25";"Room Temp";"Unknown_post";"Temperature Sensitive"
"T100501";"OR-25398";"PN006";"Warfarin 2mg Tablet";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2024-06-30";5;"2024-07-06";200;200;54.2;56.96;10896.96;"Delivered";"B9310";"2026-03-14";"ambient";"Unknown_post";"Short Shipment"
"T100502";"OR-28033";"PN010";"Co-codamol 30/500 Tablet";"S003";"UKPharma Dist";"D002";"North West Depot";"PH003";"City Clinic Pharmacy";"2025-10-04";2;"2025-04-13";200;200;2.91;201.67;758.17;"Returned";"B1114";"2026-07-13";"ambient";"Unknown_post";"Short Shipment"
"T100503";"OR-58623";"PN004";"Atorvastatin 20mg Tablet";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH010";"University Hospital Pharmacy";"2023-06-10";5;"2023-10-11";1950;1950;29.14;38.92;56861.92;"Partial";"Unknown_batch";"2025-05-05";"ambient";"SE1 9RT";"Temperature Sensitive"
"T100504";"OR-45829";"PN009";"Metformin 500mg Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH002";"Royal Infirmary Pharmacy";"2023-01-12";7;"2023-01-19";0;0;34.78;179.24;179.24;"In Transit";"B1682";"2025-01-07";"Refrigerated";"M1 2AB";"Handle with care"
"T100505";"OR-68673";"PN010";"Co-codamol 30/500 Tablet";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH006";"Northside Pharmacy";"2023-08-19";-3;"2023-08-18";100;100;30.76;205.75;3281.75;"Partial";"Unknown_batch";"2026-01-31";"Room Temp";"LS1 1UR";"Please confirm"
"T100507";"OR-41705";"PN006";"Warfarin 2mg Tablet";"S001";"NHS Supply Chain";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2024-12-02";4;"2024-02-16";300;300;47.23;286.45;14455.45;"In Transit";"B8835";"2024-11-08";"Unknown_temp";"Unknown_post";"Unknown_notes"
"T100508";"OR-48918";"PN003";"Insulin Glargine 100IU/ml";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH005";"County General Pharmacy";"2023-09-23";7;"2023-09-30";500;500;46.84;160.48;23580.48;"In Transit";"3987";"2024-06-25";"Refrigerated";"B1 1AA";"Short Shipment"
"T100509";"OR-72671";"PN002";"Paracetamol 500mg Tablet";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2023-12-03";3;"2023-08-12";500;364;29.8;202.03;15102.03;"In Transit";"B9073";"2025-09-21";"Cold Chain";"Unknown_post";"Temperature Sensitive"
"T100512";"OR-60386";"PN009";"Metformin 500mg Tablet";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH004";"Community Health Pharmacy";"2023-09-15";2;"2023-09-17";300;300;66.77;214.54;20245.54;"Delivered";"B9211";"2024-07-22";"ambient";"LS1 1UR";"Handle with care"
"T100515";"OR-15536";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D002";"North West Depot";"PH004";"Community Health Pharmacy";"2024-08-06";2;"2024-10-06";0;0;20.55;129.98;129.98;"Returned";"B8978";"2025-09-10";"Refrigerated";"B1 1AA";"Short Shipment"
"T100518";"OR-81061";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D001";"Central Hub London";"PH006";"Northside Pharmacy";"2023-04-05";14;"2023-04-19";150;150;62.78;70.67;9487.67;"Partial";"B9234";"2023-10-29";"Room Temp";"Unknown_post";"Temperature Sensitive"
"T100519";"OR-62244";"PN008";"Flu Vaccine";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2024-04-10";4;"2024-08-10";0;0;43.95;167.35;167.35;"Returned";"B7399";"2026-10-17";"Refrigerated";"Unknown_post";"Please confirm"
"T100522";"OR-72883";"PN002";"Paracetamol 500mg Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2023-04-27";5;"2023-02-05";250;250;48.09;80.1;12102.6;"Partial";"5807";"2024-06-17";"ambient";"M1 2AB";"Please confirm"
"T100523";"OR-60371";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D002";"North West Depot";"PH010";"University Hospital Pharmacy";"2024-12-21";3;"2024-12-24";10;10;12.69;90.03;216.93;"Cancelled";"Unknown_batch";"2026-06-09";"Refrigerated";"Unknown_post";"Temperature Sensitive"
"T100524";"OR-93482";"PN005";"Salbutamol Inhaler";"S005";"GlobalMeds";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2023-10-02";2;"2023-10-04";10;10;66.9;89.96;758.96;"Delivered";"B5180";"2024-10-24";"ambient";"B1 1AA";"Please confirm"
"T100526";"OR-15895";"PN008";"Flu Vaccine";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH001";"St Thomas Hospital Pharmacy";"2024-09-23";14;"2024-10-08";100;100;29.09;65.46;2974.46;"Cancelled";"B7248";"2026-12-30";"Refrigerated";"B1 1AA";"Handle with care"
"T100528";"OR-96054";"PN008";"Flu Vaccine";"S001";"NHS Supply Chain";"D005";"East England Depot";"PH001";"St Thomas Hospital Pharmacy";"2023-03-03";7;"2023-03-11";10;10;8.24;164.55;246.95;"Returned";"B9593";"2024-07-03";"Refrigerated";"Unknown_post";"Please confirm"
"T100529";"OR-51879";"PN002";"Paracetamol 500mg Tablet";"S002";"MediSupply Ltd ";"D002";"North West Depot";"PH004";"Community Health Pharmacy";"2023-02-25";5;"2023-03-03";20;20;2.53;94.51;145.11;"Returned";"B2563";"2024-10-08";"Room Temp";"Unknown_post";"Please confirm"
"T100530";"OR-17144";"PN010";"Co-codamol 30/500 Tablet";"S004";"HealQuick";"D005";"East England Depot";"PH001";"St Thomas Hospital Pharmacy";"2025-05-20";3;"2025-05-23";20;20;16.49;100.66;430.46;"Cancelled";"B5985";"2026-12-30";"Refrigerated";"SE1 9RT";"Temperature Sensitive"
"T100531";"OR-67872";"PN010";"Co-codamol 30/500 Tablet";"S004";"HealQuick";"D002";"North West Depot";"PH005";"County General Pharmacy";"2024-11-08";10;"2024-11-18";20;20;42.42;146.38;994.78;"Cancelled";"B9370";"2026-07-07";"ambient";"M1 2AB";"Short Shipment"
"T100535";"OR-16233";"PN006";"Warfarin 2mg Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH001";"St Thomas Hospital Pharmacy";"2025-02-18";3;"2025-02-23";50;50;62.0;26.58;3126.58;"Partial";"B4547";"2026-05-01";"Refrigerated";"M1 2AB";"Call before delivery"
"T100537";"OR-25593";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2024-06-17";2;"2024-06-21";250;250;32.99;114.17;8361.67;"Delivered";"B2305";"2026-09-27";"Refrigerated";"LS1 1UR";"Handle with care"
"T100538";"OR-69168";"PN001";"Amoxicillin 500mg Capsule";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH003";"City Clinic Pharmacy";"2024-02-02";4;"2024-07-02";3592;3592;60.75;162.84;218376.84;"Returned";"B6880";"2026-04-11";"Refrigerated";"SE1 9RT";"Call before delivery"
"T100539";"OR-23145";"PN007";"Omeprazole 20mg Capsule";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2023-09-06";14;"2023-06-23";0;0;62.99;245.52;245.52;"Partial";"B5270";"2025-11-22";"Unknown_temp";"Unknown_post";"Short Shipment"
"T100540";"OR-94296";"PN009";"Metformin 500mg Tablet";"S005";"GlobalMeds";"D002";"North West Depot";"PH003";"City Clinic Pharmacy";"2023-08-23";3;"2023-08-26";20;20;2.88;225.39;282.99;"Delivered";"B2667";"2024-10-28";"Refrigerated";"M1 2AB";"Temperature Sensitive"
"T100542";"OR-59448";"PN009";"Metformin 500mg Tablet";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH004";"Community Health Pharmacy";"2024-04-20";2;"2024-04-24";4335;4335;26.16;171.65;113585.25;"In Transit";"B1010";"2026-06-26";"ambient";"M1 2AB";"Short Shipment"
"T100545";"OR-10270";"PN005";"Salbutamol Inhaler";"S001";"NHS Supply Chain";"D005";"East England Depot";"PH003";"City Clinic Pharmacy";"2023-05-03";7;"2023-05-10";20;20;17.68;159.49;513.09;"In Transit";"B7848";"2025-06-20";"Room Temp";"B1 1AA";"Short Shipment"
"T100550";"OR-97573";"PN007";"Omeprazole 20mg Capsule";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH007";"Southcare Pharmacy";"2024-06-30";3;"2024-07-05";250;250;46.23;205.44;11762.94;"In Transit";"B5934";"2026-10-30";"Room Temp";"B1 1AA";"Short Shipment"
"T100552";"OR-16815";"PN001";"Amoxicillin 500mg Capsule";"S002";"MediSupply Ltd ";"D001";"Central Hub London";"PH009";"Midtown Pharmacy";"2023-10-27";3;"2023-10-30";250;250;70.42;149.63;17754.63;"In Transit";"B6497";"2025-01-08";"Cold Chain";"Unknown_post";"Handle with care"
"T100557";"OR-59496";"PN006";"Warfarin 2mg Tablet";"S004";"HealQuick";"D001";"Central Hub London";"PH001";"St Thomas Hospital Pharmacy";"2024-03-29";2;"2024-04-01";250;250;36.52;295.64;9425.64;"Partial";"B8778";"2025-10-03";"ambient";"LS1 1UR";"Unknown_notes"
"T100559";"OR-53656";"PN001";"Amoxicillin 500mg Capsule";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH010";"University Hospital Pharmacy";"2024-04-11";3;"2024-04-14";10;10;29.14;277.24;568.64;"Cancelled";"B4933";"2024-10-31";"Cold Chain";"Unknown_post";"Short Shipment"
"T100560";"OR-16870";"PN010";"Co-codamol 30/500 Tablet";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2023-01-22";2;"2023-01-26";0;0;65.87;218.89;218.89;"In Transit";"B6247";"2025-05-22";"Refrigerated";"B1 1AA";"Unknown_notes"
"T100562";"OR-81401";"PN001";"Amoxicillin 500mg Capsule";"S001";"NHS Supply Chain ";"D005";"East England Depot";"PH004";"Community Health Pharmacy";"2024-11-21";7;"2024-11-30";10;10;31.95;220.03;639.53;"Delivered";"B8959";"2027-04-26";"Cold Chain";"B1 1AA";"Please confirm"
"T100566";"OR-95840";"PN001";"Amoxicillin 500mg Capsule";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH007";"Southcare Pharmacy";"2024-11-10";5;"2024-11-16";250;250;16.81;114.25;4316.75;"Returned";"B7862";"2026-10-17";"Refrigerated";"B1 1AA";"Please confirm"
"T100567";"OR-70749";"PN007";"Omeprazole 20mg Capsule";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH009";"Midtown Pharmacy";"2023-11-17";14;"2023-12-02";500;500;60.41;194.65;30399.65;"Partial";"B6524";"2024-06-16";"Refrigerated";"SE1 9RT";"Short Shipment"
"T100569";"OR-22290";"PN004";"Atorvastatin 20mg Tablet";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH002";"Royal Infirmary Pharmacy";"2023-05-26";7;"2023-06-02";100;100;60.56;157.07;6213.07;"Returned";"B6735";"2024-11-06";"ambient";"SE1 9RT";"Call before delivery"
"T100570";"OR-66555";"PN005";"Salbutamol Inhaler";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH003";"City Clinic Pharmacy";"2024-04-30";2;"2024-05-04";20;20;32.03;50.04;690.64;"In Transit";"B1470";"2026-04-18";"Cold Chain";"SE1 9RT";"Temperature Sensitive"
"T100572";"OR-38000";"PN005";"Salbutamol Inhaler";"S004";"HealQuick";"D001";"Central Hub London";"PH002";"Royal Infirmary Pharmacy";"2025-01-05";2;"2025-07-01";50;50;68.69;195.95;3630.45;"Partial";"B2756";"2026-08-25";"Refrigerated";"LS1 1UR";"Handle with care"
"T100573";"OR-83460";"PN009";"Metformin 500mg Tablet";"S001";"NHS Supply Chain";"D004";"Wales Depot";"PH004";"Community Health Pharmacy";"2025-04-19";2;"2025-04-21";250;250;42.58;132.62;10777.62;"Returned";"B2326";"2026-05-05";"ambient";"B1 1AA";"Temperature Sensitive"
"T100575";"OR-16600";"PN005";"Salbutamol Inhaler";"S005";"GlobalMeds";"D002";"North West Depot";"PH001";"St Thomas Hospital Pharmacy";"2025-02-28";10;"2025-12-03";200;200;50.23;143.67;10189.67;"Delivered";"B9360";"2026-07-06";"Cold Chain";"SE1 9RT";"Handle with care"
"T100577";"OR-39722";"PN003";"Insulin Glargine 100IU/ml";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH006";"Northside Pharmacy";"2024-05-21";3;"2024-05-26";20;20;50.21;236.24;1240.44;"Partial";"4578";"2026-10-14";"Cold Chain";"Unknown_post";"Unknown_notes"
"T100581";"OR-38551";"PN003";"Insulin Glargine 100IU/ml";"S001";"NHS Supply Chain";"D004";"Wales Depot";"PH006";"Northside Pharmacy";"2023-07-13";3;"2023-07-18";500;500;3.88;72.8;2012.8;"Cancelled";"B6454";"2024-12-23";"ambient";"Unknown_post";"Please confirm"
"T100582";"OR-54259";"PN003";"Insulin Glargine 100IU/ml";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH010";"University Hospital Pharmacy";"2024-12-18";2;"2024-12-21";10;10;3.28;171.43;204.23;"In Transit";"B5123";"2025-09-20";"Refrigerated";"B1 1AA";"Temperature Sensitive"
"T100583";"OR-45438";"PN010";"Co-codamol 30/500 Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2023-05-19";2;"2023-05-21";50;50;38.36;61.86;1979.86;"Partial";"B8835";"2024-03-17";"ambient";"SE1 9RT";"Please confirm"
"T100585";"OR-98710";"PN010";"Co-codamol 30/500 Tablet";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH006";"Northside Pharmacy";"2023-04-06";14;"2023-04-20";200;180;13.57;144.09;2858.09;"Partial";"B3750";"2024-05-29";"Refrigerated";"SE1 9RT";"Short Shipment"
"T100586";"OR-83327";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist ";"D002";"North West Depot";"PH009";"Midtown Pharmacy";"2025-02-01";3;"2025-02-04";150;150;46.12;232.81;7150.81;"Cancelled";"B3893";"2027-04-27";"ambient";"LS1 1UR";"Unknown_notes"
"T100587";"OR-63553";"PN009";"Metformin 500mg Tablet";"S004";"HealQuick";"D002";"North West Depot";"PH010";"University Hospital Pharmacy";"2024-03-13";5;"2024-03-18";0;0;3.3;82.19;82.19;"In Transit";"B5666";"2026-05-27";"Cold Chain";"LS1 1UR";"Short Shipment"
"T100589";"OR-77128";"PN007";"Omeprazole 20mg Capsule";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH005";"County General Pharmacy";"2023-07-02";5;"2023-07-07";0;0;18.43;147.15;147.15;"Cancelled";"B2168";"2024-09-09";"Refrigerated";"Unknown_post";"Unknown_notes"
"T100591";"OR-13604";"PN008";"Flu Vaccine";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH005";"County General Pharmacy";"2025-06-06";5;"2025-06-11";150;150;66.54;235.07;10216.07;"Returned";"B5699";"2026-09-21";"ambient";"M1 2AB";"Temperature Sensitive"
"T100592";"OR-63951";"PN004";"Atorvastatin 20mg Tablet";"S003";"UKPharma Dist ";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2024-07-03";4;"2024-03-12";50;15;53.96;10.05;2708.05;"Returned";"B5759";"2025-08-20";"ambient";"M1 2AB";"Please confirm"
"T100600";"OR-61398";"PN004";"Atorvastatin 20mg Tablet";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH006";"Northside Pharmacy";"2024-11-24";14;"2024-08-12";200;200;14.05;234.95;3044.95;"Cancelled";"B7539";"2027-02-03";"ambient";"M1 2AB";"Call before delivery"
"T100602";"OR-31862";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist";"D005";"East England Depot";"PH005";"County General Pharmacy";"2023-11-12";14;"2023-11-26";20;20;30.96;169.32;788.52;"Partial";"B5191";"2025-10-21";"Refrigerated";"LS1 1UR";"Call before delivery"
"T100604";"OR-35122";"PN009";"Metformin 500mg Tablet";"S001";"NHS Supply Chain";"D005";"East England Depot";"PH007";"Southcare Pharmacy";"2024-12-01";4;"2024-05-12";100;100;5.86;93.2;679.2;"Returned";"B4892";"2025-06-07";"Refrigerated";"M1 2AB";"Unknown_notes"
"T100605";"OR-44237";"PN002";"Paracetamol 500mg Tablet";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH009";"Midtown Pharmacy";"2023-10-15";3;"2023-10-18";500;500;71.64;291.25;36111.25;"In Transit";"B1082";"2025-03-19";"ambient";"Unknown_post";"Temperature Sensitive"
"T100606";"OR-51946";"PN001";"Amoxicillin 500mg Capsule";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH007";"Southcare Pharmacy";"2024-10-10";2;"2024-10-14";10;10;26.5;204.84;469.84;"Delivered";"B2400";"2026-04-08";"Refrigerated";"Unknown_post";"Unknown_notes"
"T100607";"OR-68319";"PN002";"Paracetamol 500mg Tablet";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH009";"Midtown Pharmacy";"2023-10-01";2;"2023-10-03";500;294;28.09;83.2;14128.2;"In Transit";"B2643";"2025-01-05";"Refrigerated";"B1 1AA";"Call before delivery"
"T100608";"OR-47714";"PN007";"Omeprazole 20mg Capsule";"S001";"NHS Supply Chain";"D005";"East England Depot";"PH005";"County General Pharmacy";"2024-10-26";4;"2024-11-01";200;129;57.69;121.47;11659.47;"Delivered";"B6897";"2026-08-14";"ambient";"SE1 9RT";"Temperature Sensitive"
"T100611";"OR-35408";"PN008";"Flu Vaccine";"S003";"UKPharma Dist";"D004";"Wales Depot";"PH010";"University Hospital Pharmacy";"2023-07-02";10;"2023-07-12";50;50;30.43;237.18;1758.68;"Cancelled";"B7676";"2024-02-26";"Refrigerated";"M1 2AB";"Please confirm"
"T100614";"OR-73135";"PN009";"Metformin 500mg Tablet";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH009";"Midtown Pharmacy";"2023-01-19";3;"2023-01-22";200;200;64.72;201.23;13145.23;"Cancelled";"B4994";"2024-06-13";"Refrigerated";"LS1 1UR";"Call before delivery"
"T100617";"OR-55240";"PN007";"Omeprazole 20mg Capsule";"S002";"MEDISUPPLY LTD";"D002";"North West Depot";"PH002";"Royal Infirmary Pharmacy";"2024-03-09";14;"2024-03-25";20;20;27.92;89.41;647.81;"Delivered";"Unknown_batch";"2025-09-10";"Refrigerated";"M1 2AB";"Short Shipment"
"T100618";"OR-87410";"PN003";"Insulin Glargine 100IU/ml";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH002";"Royal Infirmary Pharmacy";"2024-08-08";10;"2024-08-18";500;500;52.59;150.1;26445.1;"Cancelled";"Unknown_batch";"2025-10-21";"Unknown_temp";"SE1 9RT";"Please confirm"
"T100619";"OR-67512";"PN004";"Atorvastatin 20mg Tablet";"S005";"GlobalMeds";"D004";"Wales Depot";"PH008";"Lakeside Pharmacy";"2025-05-06";2;"2025-08-06";500;500;63.29;70.9;31715.9;"Returned";"B8392";"2027-04-27";"Refrigerated";"SE1 9RT";"Short Shipment"
"T100621";"OR-96597";"PN005";"Salbutamol Inhaler";"S004";"HealQuick ";"D005";"East England Depot";"PH010";"University Hospital Pharmacy";"2023-06-07";7;"2023-07-15";250;250;3.55;267.92;1155.42;"Partial";"B4010";"2025-03-31";"Refrigerated";"B1 1AA";"Short Shipment"
"T100622";"OR-44721";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D002";"North West Depot";"PH001";"St Thomas Hospital Pharmacy";"2025-03-17";7;"2025-03-26";0;0;19.76;119.65;119.65;"Cancelled";"B7419";"2026-02-03";"Room Temp";"B1 1AA";"Unknown_notes"
"T100623";"OR-52733";"PN009";"Metformin 500mg Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2025-03-13";4;"2025-03-17";250;250;60.15;285.36;15322.86;"Partial";"B1449";"2025-10-22";"Room Temp";"B1 1AA";"Unknown_notes"
"T100625";"OR-80111";"PN001";"Amoxicillin 500mg Capsule";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH009";"Midtown Pharmacy";"2024-05-25";14;"2024-06-09";1400;1400;51.2;247.57;71927.57;"Delivered";"B6597";"2026-05-30";"Unknown_temp";"M1 2AB";"Please confirm"
"T100627";"OR-94641";"PN009";"Metformin 500mg Tablet";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH007";"Southcare Pharmacy";"2025-05-12";10;"2025-05-22";250;250;68.65;248.02;17410.52;"In Transit";"B2306";"2027-05-20";"Room Temp";"Unknown_post";"Temperature Sensitive"
"T100631";"OR-54615";"PN006";"Warfarin 2mg Tablet";"S003";"UKPharma Dist";"D004";"Wales Depot";"PH010";"University Hospital Pharmacy";"2024-05-19";10;"2024-05-31";50;50;44.27;221.8;2435.3;"Cancelled";"B8680";"2025-06-30";"Room Temp";"Unknown_post";"Unknown_notes"
